DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total,cod_dep_dnp
13,CORDOBA,40,SAN ANDRES DE SOTAVENTO,14974,0.44,29.28,55.72,0.07,1.88,0.07,8.92,1.69,petro,65.44,32.5,1,32.94,18417,68669,San Andrés,66.47,40.37,6.91,63.81,54.31,11.42,17.01,6.72,42.4,7163.0,68.0
13,CORDOBA,43,SAN ANTERO,11490,0.22,41.76,42.66,0.01,1.05,0.06,9.99,1.71,petro,51.64,45.62,1,6.02,13349,23672,San Antero,71.4,45.08,6.91,75.01,52.68,36.55,27.7,30.95,46.0,46360.0,23.0
13,CORDOBA,46,SAN BERNARDO DEL VIENTO,11291,0.23,25.06,61.39,0.08,1.12,0.01,8.5,1.54,petro,70.53,27.43,1,43.1,13841,23675,San Bernardo del Viento,58.61,4.8,6.91,68.13,77.26,7.97,46.92,28.63,57.0,46981.0,23.0
13,CORDOBA,49,SAN CARLOS,7484,0.17,36.81,43.64,0.05,0.57,0.04,15.07,1.46,petro,49.79,48.28,1,1.51,10111,23678,San Carlos,38.16,0.63,6.91,61.98,83.63,32.4,41.52,24.04,58.0,29420.0,23.0
13,CORDOBA,52,SAN JOSE DE URE,3509,0.17,14.11,72.27,0.09,1.82,0.03,7.95,1.28,petro,79.42,18.0,1,61.42,4067,23682,San José de Ure,39.79,29.97,6.91,63.6,62.22,7.13,60.66,42.0,61.3,17834.0,23.0
13,CORDOBA,55,SAN PELAYO,17163,0.16,28.63,54.27,0.01,0.75,0.02,13.08,1.26,petro,60.32,37.7,1,22.62,21260,23686,San Pelayo,43.25,8.07,6.91,74.07,83.24,18.59,40.65,21.27,45.8,64344.0,23.0
13,CORDOBA,58,TIERRALTA,24447,0.26,22.96,49.51,0.07,0.99,0.02,22.05,1.23,petro,60.01,37.35,1,22.66,30605,23807,Tierralta,42.04,22.13,6.91,67.09,54.13,24.84,71.62,38.9,63.8,110032.0,23.0
13,CORDOBA,60,TUCHIN,12203,0.39,35.29,43.82,0.1,2.95,0.1,13.77,1.26,petro,54.38,43.64,1,10.74,15840,23815,Tuchín,41.04,11.89,6.91,64.11,85.94,5.38,82.94,51.43,78.0,72229.0,23.0
13,CORDOBA,61,VALENCIA,10498,0.21,26.32,44.02,0.07,1.02,0.06,23.65,2.1,petro,49.88,47.84,1,2.04,13137,23855,Valencia,55.26,35.57,6.91,65.66,53.93,21.69,76.91,32.47,53.1,33984.0,23.0
15,CUNDINAMARCA,4,AGUA DE DIOS,5775,0.09,22.29,32.36,0.05,1.07,,37.75,3.24,rodolfo,39.04,57.58,0,-18.54,6184,25001,Agua de Dios,95.23,80.09,6.91,69.98,15.52,7.8,12.57,6.66,17.9,11098.0,25.0
15,CUNDINAMARCA,7,ALBAN,3123,0.06,14.6,21.45,,0.64,,57.7,3.2,rodolfo,28.96,67.71,0,-38.75,3159,25019,Albán,82.42,26.85,6.91,69.56,56.37,14.54,10.84,7.19,25.8,7243.0,25.0
15,CUNDINAMARCA,10,ANAPOIMA,8102,0.14,20.19,21.77,0.04,1.52,0.02,51.37,3.15,rodolfo,27.79,69.81,0,-42.02,8430,25035,Anapoima,85.38,52.82,6.91,79.96,46.91,17.41,13.32,6.59,22.6,21720.0,25.0
15,CUNDINAMARCA,13,ANOLAIMA,7175,0.22,19.48,20.63,0.07,1.67,0.04,51.86,3.5,rodolfo,28.02,68.29,0,-40.27,7452,25040,Anolaima,86.76,43.66,6.91,67.23,52.79,12.79,11.38,6.6,22.7,14501.0,25.0
15,CUNDINAMARCA,16,ARBELAEZ,6213,0.29,24.27,22.63,0.05,0.55,0.03,46.0,3.72,rodolfo,29.28,67.87,0,-38.59,6321,25053,Arbeláez,88.2,42.25,6.91,67.89,45.82,9.12,9.68,10.57,20.0,9065.0,25.0
15,CUNDINAMARCA,19,BELTRAN,1245,0.32,19.44,22.89,,0.08,,55.26,0.72,rodolfo,29.04,69.78,0,-40.74,1274,25086,Beltrán,78.94,74.88,6.91,64.49,66.56,51.02,9.46,10.42,38.3,1501.0,25.0
15,CUNDINAMARCA,22,BITUIMA,1365,0.07,16.63,18.97,0.07,0.66,0.07,58.53,3.08,rodolfo,24.77,72.66,0,-47.89,1518,25095,Bituima,71.75,25.9,6.91,62.7,65.48,0.0,10.7,4.85,29.3,2054.0,25.0
15,CUNDINAMARCA,25,BOJACA,5058,0.3,7.85,32.33,0.06,1.27,0.1,50.89,3.28,rodolfo,44.17,50.77,0,-6.6,5062,25099,Bojacá,93.68,81.87,6.91,73.46,11.02,8.4,8.49,4.55,16.8,12845.0,25.0
15,CUNDINAMARCA,29,CABRERA,2087,0.14,4.26,54.58,,0.91,,37.47,1.2,petro,63.61,34.92,1,28.69,2245,25120,Cabrera,36.78,27.68,6.91,65.97,64.76,19.76,10.9,7.87,39.5,4685.0,25.0
15,CUNDINAMARCA,30,CACHIPAY,6053,0.15,16.9,21.48,0.03,1.17,0.05,54.98,2.87,rodolfo,28.54,68.87,0,-40.33,6271,25123,Cachipay,90.66,40.36,6.91,70.02,47.87,26.14,9.92,8.12,20.6,9823.0,25.0
15,CUNDINAMARCA,31,CAJICA,43565,0.32,19.8,31.04,0.06,0.87,0.04,38.34,6.77,rodolfo,41.77,53.98,0,-12.21,43209,25126,Cajicá,99.65,98.22,6.91,85.3,33.67,3.01,3.22,3.11,6.8,168664.0,25.0
15,CUNDINAMARCA,34,CAPARRAPI,5351,0.24,13.46,9.44,0.07,1.85,0.02,72.06,1.18,rodolfo,12.58,85.52,0,-72.94,6058,25148,Caparrapí,52.3,28.18,6.91,66.65,58.71,7.18,32.54,19.67,41.2,7379.0,25.0
15,CUNDINAMARCA,37,CAQUEZA,9476,0.22,9.95,25.23,0.02,0.83,0.03,58.76,2.24,rodolfo,32.52,64.27,0,-31.75,10018,25151,Cáqueza,56.22,48.45,6.91,71.46,38.15,10.39,7.61,7.28,21.7,18497.0,25.0
15,CUNDINAMARCA,40,CARMEN DE CARUPA,3940,0.15,6.68,15.51,0.08,0.33,0.05,72.87,1.9,rodolfo,20.55,76.16,0,-55.61,4253,25154,Carmen de Carupa,83.16,28.77,6.91,65.88,52.77,23.49,13.8,9.41,31.2,7142.0,25.0
15,CUNDINAMARCA,43,COGUA,11715,0.34,8.49,32.71,0.09,0.44,0.03,51.6,3.24,rodolfo,43.68,52.34,0,-8.66,11852,25200,Cogua,94.16,68.28,6.91,78.01,47.05,3.82,4.11,2.64,12.6,30867.0,25.0
15,CUNDINAMARCA,46,COTA,19422,0.2,17.31,28.77,0.04,0.63,0.04,44.26,6.06,rodolfo,38.69,57.96,0,-19.27,19484,25214,Cota,96.8,86.16,6.91,86.81,36.59,10.4,3.97,4.04,9.0,62577.0,25.0
15,CUNDINAMARCA,49,CUCUNUBA,3592,0.36,8.66,12.25,0.03,0.25,,73.08,2.14,rodolfo,17.2,79.49,0,-62.29,3739,25224,Cucunubá,84.74,19.14,6.91,77.6,68.95,22.59,11.85,9.13,25.0,8480.0,25.0
15,CUNDINAMARCA,52,CHAGUANI,2097,0.1,17.79,17.98,,0.62,0.05,60.09,2.38,rodolfo,20.34,78.35,0,-58.01,2296,25168,Chaguaní,43.68,25.28,6.91,64.53,64.96,21.37,17.18,8.3,58.7,4241.0,25.0
15,CUNDINAMARCA,55,CHIA,79653,0.26,22.15,28.26,0.05,0.93,0.04,37.78,7.83,rodolfo,38.89,56.91,0,-18.02,79008,25175,Chía,99.25,92.96,6.91,79.36,18.18,4.36,3.67,2.75,6.7,239430.0,25.0
15,CUNDINAMARCA,58,CHIPAQUE,5473,0.18,8.17,24.08,,0.58,,63.11,1.75,rodolfo,30.8,66.04,0,-35.24,5822,25178,Chipaque,57.2,31.17,6.91,74.13,54.02,18.54,11.39,4.63,31.1,9954.0,25.0
15,CUNDINAMARCA,61,CHOACHI,7629,0.21,17.12,19.81,0.05,0.24,0.04,57.64,2.9,rodolfo,24.68,72.65,0,-47.97,8116,25181,Choachí,85.23,41.91,6.91,76.54,44.34,8.34,10.42,4.04,22.5,10565.0,25.0
15,CUNDINAMARCA,64,CHOCONTA,10693,0.16,7.45,19.39,0.1,0.57,0.05,67.25,2.02,rodolfo,27.04,69.08,0,-42.04,11088,25183,Chocontá,86.98,53.14,6.91,72.48,30.68,4.32,11.3,4.34,27.5,23116.0,25.0
15,CUNDINAMARCA,67,EL COLEGIO,13475,0.13,13.76,29.17,0.07,0.88,0.04,51.46,2.55,rodolfo,36.89,60.17,0,-23.28,13879,25245,El Colegio,93.98,49.55,6.91,73.42,40.03,10.69,8.3,4.55,18.3,31890.0,25.0
15,CUNDINAMARCA,70,EL PEÑON,2336,0.13,24.61,10.96,0.09,0.34,0.09,59.8,2.31,rodolfo,13.84,84.74,0,-70.9,2615,13268,El Peñón,54.73,2.8,6.91,47.96,66.49,0.0,58.65,27.19,67.7,6529.0,13.0
15,CUNDINAMARCA,72,EL ROSAL,13578,0.15,6.88,24.84,0.04,0.78,0.05,60.97,1.96,rodolfo,36.35,58.01,0,-21.66,13486,25260,El Rosal,96.3,90.82,6.91,77.91,5.36,3.76,5.22,7.49,12.8,33291.0,25.0
15,CUNDINAMARCA,76,FACATATIVA,68294,0.18,10.45,39.84,0.12,1.39,0.08,39.62,3.65,petro,53.22,40.93,1,12.29,68175,25269,Facatativá,97.67,94.67,6.91,76.25,4.02,14.94,8.61,3.48,10.5,210682.0,25.0
15,CUNDINAMARCA,79,FOMEQUE,6473,0.19,11.77,13.19,0.05,0.19,0.02,71.44,1.93,rodolfo,17.82,80.06,0,-62.24,6909,25279,Fómeque,83.86,43.04,6.91,67.35,38.39,7.28,9.19,2.36,27.4,11744.0,25.0
15,CUNDINAMARCA,85,FOSCA,3179,0.09,8.49,13.31,,0.19,0.06,76.12,0.94,rodolfo,15.71,82.96,0,-67.25,3661,25281,Fosca,34.16,25.3,6.91,62.15,59.42,0.0,15.52,6.06,45.2,4327.0,25.0
15,CUNDINAMARCA,88,FUNZA,51774,0.21,11.25,40.76,0.07,1.38,0.08,37.66,4.71,petro,53.64,41.46,1,12.18,52054,25286,Funza,99.39,98.46,6.91,86.18,1.95,8.87,6.52,3.16,7.8,194980.0,25.0
15,CUNDINAMARCA,91,FUQUENE,2766,0.11,6.07,24.84,0.04,0.43,0.04,63.67,2.39,rodolfo,34.2,62.76,0,-28.56,2798,25288,Fúquene,85.59,16.76,6.91,71.79,82.53,0.0,8.8,3.59,23.6,4075.0,25.0
15,CUNDINAMARCA,94,FUSAGASUGA,71645,0.28,20.88,31.09,0.05,1.19,0.04,39.75,3.99,rodolfo,40.16,55.94,0,-15.78,72814,25290,Fusagasugá,97.12,85.68,6.91,77.43,9.41,6.65,7.81,4.09,12.2,206124.0,25.0
15,CUNDINAMARCA,97,GACHALA,2648,0.08,11.1,22.85,,0.53,,61.48,2.19,rodolfo,27.6,69.59,0,-41.99,2986,25293,Gachalá,44.42,35.46,6.91,66.18,48.33,0.0,24.23,4.72,51.5,4229.0,25.0
15,CUNDINAMARCA,100,GACHANCIPA,8560,0.2,6.04,36.44,0.11,1.3,0.05,49.75,2.37,rodolfo,50.19,44.15,1,6.04,8613,25295,Gachancipá,97.02,85.13,6.91,76.44,19.13,24.06,5.94,3.99,11.1,26936.0,25.0
15,CUNDINAMARCA,103,GACHETA,4971,0.18,12.05,19.61,0.08,0.58,0.02,62.34,2.43,rodolfo,25.46,71.08,0,-45.62,5366,25297,Gachetá,54.46,39.93,6.91,63.71,41.76,21.84,23.53,4.19,43.2,8096.0,25.0
15,CUNDINAMARCA,106,GAMA,1791,0.45,13.12,14.07,0.17,0.28,,66.0,3.85,rodolfo,20.14,76.58,0,-56.44,1917,25299,Gama,22.53,22.44,6.91,60.31,58.94,0.0,9.0,5.28,42.9,2930.0,25.0
15,CUNDINAMARCA,109,GIRARDOT,53795,0.23,21.06,29.12,0.05,1.61,0.04,42.46,2.88,rodolfo,37.68,58.84,0,-21.16,55655,25307,Girardot,98.75,95.01,6.91,77.0,2.38,40.77,18.89,6.65,13.4,103607.0,25.0
15,CUNDINAMARCA,112,GUACHETA,5538,0.22,6.39,15.66,0.13,0.38,0.02,70.03,2.74,rodolfo,23.26,71.37,0,-48.11,5848,25317,Guachetá,90.37,46.28,6.91,71.73,38.78,7.02,12.86,10.55,25.7,17375.0,25.0
15,CUNDINAMARCA,115,GUADUAS,13364,0.19,16.24,22.19,0.02,1.46,0.02,54.96,2.3,rodolfo,28.74,68.18,0,-39.44,13914,25320,Guaduas,67.79,65.53,6.91,75.1,41.67,2.81,13.58,5.29,27.2,27516.0,25.0
15,CUNDINAMARCA,118,GUASCA,8064,0.2,9.66,26.93,0.14,0.4,0.07,54.65,3.53,rodolfo,36.71,58.04,0,-21.33,8126,25322,Guasca,91.18,49.51,6.91,78.93,41.85,11.36,5.88,2.99,15.5,22544.0,25.0
15,CUNDINAMARCA,121,GUATAQUI,1255,0.56,25.42,35.38,,0.8,,33.39,1.59,petro,41.85,55.75,0,-13.9,1374,25324,Guataquí,79.79,60.18,6.91,60.03,42.97,36.08,4.35,14.54,32.9,3551.0,25.0
15,CUNDINAMARCA,124,GUATAVITA,3899,0.28,8.67,18.83,0.08,0.38,,65.17,3.72,rodolfo,26.81,69.21,0,-42.4,4040,25326,Guatavita,81.84,38.3,6.91,70.41,47.07,13.69,11.18,1.9,33.1,5653.0,25.0
15,CUNDINAMARCA,127,GUAYABAL DE SIQUIMA,2642,0.19,17.68,23.39,0.04,0.87,,51.29,3.56,rodolfo,29.35,67.84,0,-38.49,2767,25328,Guayabal de Síquima,80.17,28.81,6.91,66.69,59.81,0.0,13.17,3.25,29.4,6180.0,25.0
15,CUNDINAMARCA,128,GUAYABETAL,3152,0.03,7.96,16.81,0.13,0.41,,72.02,0.92,rodolfo,21.77,75.78,0,-54.01,3266,25335,Guayabetal,38.38,38.32,6.91,81.76,50.78,44.48,11.55,5.69,29.6,7397.0,25.0
15,CUNDINAMARCA,130,GUTIERREZ,1910,0.31,9.53,11.36,0.05,0.1,,77.02,1.05,rodolfo,14.52,84.78,0,-70.26,2004,25339,Gutiérrez,47.03,31.44,6.91,61.02,53.72,26.14,11.18,8.27,37.6,3198.0,25.0
15,CUNDINAMARCA,132,GRANADA,4086,0.1,7.68,37.67,0.02,0.51,0.02,49.14,1.81,rodolfo,47.63,48.81,0,-1.18,4214,25312,Granada,86.4,43.36,6.91,71.5,56.32,11.76,4.03,7.61,19.9,7580.0,25.0
15,CUNDINAMARCA,133,JERUSALEN,1311,0.23,28.99,23.65,,0.53,,43.25,1.68,rodolfo,25.76,72.93,0,-47.17,1378,25368,Jerusalén,45.04,27.35,6.91,62.52,52.67,40.27,12.95,14.59,34.9,1593.0,25.0
15,CUNDINAMARCA,136,JUNIN,2778,0.29,16.02,19.55,,0.65,0.04,58.03,2.59,rodolfo,25.19,71.64,0,-46.45,3212,25372,Junín,49.86,19.55,6.91,61.74,69.27,0.0,17.49,6.22,57.8,2779.0,25.0
15,CUNDINAMARCA,139,LA CALERA,16360,0.24,14.67,36.44,0.04,1.27,0.05,38.05,6.4,rodolfo,46.77,49.39,0,-2.62,16770,25377,La Calera,89.04,59.94,6.91,74.72,54.41,2.83,4.22,1.78,9.8,56594.0,25.0
15,CUNDINAMARCA,142,LA MESA,16079,0.25,18.94,26.71,0.04,1.06,0.02,46.46,3.9,rodolfo,34.58,62.25,0,-27.67,16607,25386,La Mesa,88.88,58.74,6.91,77.55,31.3,7.74,15.77,3.38,18.3,46678.0,25.0
15,CUNDINAMARCA,145,LA PALMA,3834,0.31,17.06,24.07,0.05,1.2,0.03,52.3,1.77,rodolfo,28.49,68.97,0,-40.48,4373,25394,La Palma,46.98,43.34,6.91,65.13,39.57,9.8,29.98,9.21,39.4,9158.0,25.0
15,CUNDINAMARCA,148,LA PEÑA,3412,0.47,13.39,10.7,0.21,0.32,0.06,71.1,1.44,rodolfo,13.81,84.31,0,-70.5,3658,25398,La Peña,24.05,15.33,6.91,62.69,64.64,16.41,33.33,12.63,50.3,5470.0,25.0
15,CUNDINAMARCA,151,LA VEGA,9182,0.08,17.0,19.21,0.04,0.72,0.01,57.74,3.09,rodolfo,25.83,71.65,0,-45.82,9355,19397,La Vega,39.65,18.85,6.91,60.84,97.58,7.99,15.13,23.94,56.7,22888.0,19.0
15,CUNDINAMARCA,154,LENGUAZAQUE,4939,0.16,5.55,8.5,0.08,0.08,0.02,81.39,1.66,rodolfo,12.69,83.9,0,-71.21,5200,25407,Lenguazaque,72.51,32.37,6.91,68.09,54.65,8.64,12.33,4.49,29.1,10438.0,25.0
15,CUNDINAMARCA,157,MACHETA,3997,0.48,17.54,12.81,0.13,0.4,0.08,64.2,2.45,rodolfo,16.97,79.8,0,-62.83,4396,25426,Machetá,65.4,25.95,6.91,68.7,55.16,15.32,12.84,10.69,38.2,5751.0,25.0
15,CUNDINAMARCA,160,MADRID,55204,0.2,9.48,40.03,0.09,1.32,0.06,40.71,4.0,rodolfo,53.36,41.17,1,12.19,55296,25430,Madrid,99.13,95.43,6.91,80.32,2.7,11.73,6.68,3.24,10.4,182904.0,25.0
15,CUNDINAMARCA,163,MANTA,2644,0.26,23.03,14.9,0.11,0.38,0.11,56.05,3.25,rodolfo,20.46,77.66,0,-57.2,2874,25436,Manta,74.06,24.37,6.91,61.28,55.7,0.0,8.04,4.98,35.5,2458.0,25.0
15,CUNDINAMARCA,166,MEDINA,3946,0.08,12.72,12.54,0.03,0.3,,72.12,1.04,rodolfo,15.49,82.74,0,-67.25,4346,25438,Medina,56.25,54.05,6.91,66.91,34.37,34.07,34.92,7.75,38.5,8423.0,25.0
15,CUNDINAMARCA,169,MOSQUERA,61820,0.24,12.49,42.18,0.07,1.68,0.07,34.29,5.36,petro,54.43,41.03,1,13.4,62154,25473,Mosquera,98.61,98.67,6.91,81.69,1.0,4.95,5.95,3.36,9.6,258239.0,25.0
15,CUNDINAMARCA,172,NARIÑO,1434,0.21,26.08,34.8,0.07,0.56,,33.89,2.93,petro,43.73,54.75,0,-11.02,1578,25483,Nariño,76.47,69.15,6.91,64.42,21.01,75.7,14.34,8.23,27.8,2484.0,25.0
15,CUNDINAMARCA,175,NEMOCON,7843,0.22,6.49,29.56,0.06,0.92,0.04,56.38,2.63,rodolfo,39.05,56.37,0,-17.32,7894,25486,Nemocón,97.63,74.55,6.91,67.61,35.46,12.83,5.48,3.57,14.2,17644.0,25.0
15,CUNDINAMARCA,178,NILO,3435,0.26,21.31,23.06,0.03,1.98,,48.21,2.77,rodolfo,30.58,66.68,0,-36.1,3577,25488,Nilo,77.55,52.78,6.91,79.82,60.25,7.99,9.6,5.28,22.1,10520.0,25.0
15,CUNDINAMARCA,181,NIMAIMA,2149,0.51,14.66,14.15,0.09,0.42,,65.43,3.21,rodolfo,18.57,80.14,0,-61.57,2170,25489,Nimaima,69.78,33.92,6.91,64.96,62.25,25.56,15.1,3.9,30.2,3319.0,25.0
15,CUNDINAMARCA,184,NOCAIMA,3345,0.21,14.14,26.73,0.03,0.33,0.03,53.39,2.84,rodolfo,33.81,63.77,0,-29.96,3475,25491,Nocaima,59.72,36.88,6.91,64.75,52.28,14.21,12.45,7.17,26.2,3843.0,25.0
15,CUNDINAMARCA,190,PACHO,13557,0.22,21.35,16.49,0.05,0.26,0.01,57.16,2.27,rodolfo,22.19,75.27,0,-53.08,13995,25513,Pacho,69.37,50.38,6.91,75.31,31.12,7.45,10.88,5.38,27.7,23978.0,25.0
15,CUNDINAMARCA,193,PAIME,2279,0.35,24.13,15.8,0.09,0.53,,55.86,1.67,rodolfo,20.13,78.26,0,-58.13,2484,25518,Paime,20.45,16.45,6.91,63.95,72.76,0.0,37.47,15.38,55.0,2416.0,25.0
15,CUNDINAMARCA,196,PANDI,2515,0.04,10.58,29.58,0.12,0.48,,54.59,2.54,rodolfo,35.98,62.41,0,-26.43,2615,25524,Pandi,69.92,24.11,6.91,65.0,65.44,0.0,13.81,9.02,36.7,4092.0,25.0
15,CUNDINAMARCA,198,PARATEBUENO (LA NAGUAYA),4476,0.16,7.55,12.85,0.02,0.94,,76.14,0.98,rodolfo,16.5,82.28,0,-65.78,4758,25530,Paratebueno,66.79,62.64,6.91,77.6,46.02,40.46,17.34,12.76,37.4,8772.0,25.0
15,CUNDINAMARCA,199,PASCA,4887,0.43,7.96,43.05,0.08,0.45,0.02,43.18,2.13,rodolfo,53.69,43.4,1,10.29,5223,25535,Pasca,72.69,24.04,6.91,65.74,56.54,20.78,7.99,7.25,30.6,8931.0,25.0
15,CUNDINAMARCA,202,PUERTO SALGAR,6943,0.13,21.42,26.07,0.04,1.31,0.01,45.74,1.67,rodolfo,32.76,63.65,0,-30.89,7225,25572,Puerto Salgar,87.02,85.0,6.91,73.41,19.14,16.78,25.4,9.47,31.0,15119.0,25.0
15,CUNDINAMARCA,205,PULI,1328,0.08,16.94,18.37,0.08,0.9,,60.24,1.58,rodolfo,23.24,74.78,0,-51.54,1459,25580,Pulí,45.99,18.93,6.91,64.19,65.79,0.0,10.96,3.94,46.0,4089.0,25.0
15,CUNDINAMARCA,208,QUEBRADANEGRA,2738,0.15,22.39,10.59,,1.75,,61.76,1.83,rodolfo,13.7,84.26,0,-70.56,2941,25592,Quebradanegra,61.7,26.54,6.91,68.21,75.39,40.59,11.92,3.17,32.1,4518.0,25.0
15,CUNDINAMARCA,211,QUETAME,3801,0.24,9.68,27.15,,0.45,0.08,58.93,1.29,rodolfo,34.45,62.86,0,-28.41,4012,25594,Quetame,47.15,42.44,6.91,69.86,55.37,17.54,11.01,6.29,37.7,4755.0,25.0
15,CUNDINAMARCA,214,QUIPILE,3237,0.37,22.86,14.8,0.06,1.51,0.06,56.04,2.29,rodolfo,16.86,81.79,0,-64.93,3619,25596,Quipile,74.29,18.7,6.91,59.19,74.51,14.27,18.88,14.4,44.1,3613.0,25.0
15,CUNDINAMARCA,217,APULO,4272,0.09,16.46,21.11,0.05,0.8,0.05,56.74,2.72,rodolfo,27.67,70.22,0,-42.55,4594,25599,Apulo,64.16,46.75,6.91,68.16,45.56,21.99,27.35,8.29,28.4,8701.0,25.0
15,CUNDINAMARCA,218,RICAURTE,6281,0.18,21.35,25.2,0.02,0.83,0.02,47.17,2.87,rodolfo,31.86,65.33,0,-33.47,6874,25612,Ricaurte,95.41,55.01,6.91,79.57,33.03,12.98,11.03,6.47,17.5,18142.0,25.0
15,CUNDINAMARCA,220,SAN ANTONIO DEL TEQUENDAMA,5961,0.2,12.35,25.36,0.03,0.37,,56.72,3.29,rodolfo,33.23,64.11,0,-30.88,6175,25645,San Antonio del Tequendama,78.39,18.43,6.91,69.76,77.03,58.15,7.64,3.61,21.8,10756.0,25.0
15,CUNDINAMARCA,223,SAN BERNARDO,4550,0.11,10.29,25.19,0.02,0.26,0.02,60.22,2.18,rodolfo,33.93,64.21,0,-30.28,4836,25649,San Bernardo,67.64,46.0,6.91,63.24,46.01,10.71,10.83,5.45,34.8,8316.0,25.0
15,CUNDINAMARCA,226,SAN CAYETANO,2274,0.22,15.35,12.31,,1.28,0.04,68.25,1.32,rodolfo,15.12,83.39,0,-68.27,2480,25653,San Cayetano,21.18,19.53,6.91,62.18,70.16,0.0,9.18,0.57,36.9,3954.0,25.0
15,CUNDINAMARCA,229,SAN FRANCISCO,5712,0.26,19.15,19.78,0.07,0.91,0.05,53.99,3.62,rodolfo,25.79,71.58,0,-45.79,5866,25658,San Francisco,78.13,41.91,6.91,70.5,42.29,8.12,9.52,4.75,20.2,17277.0,25.0
15,CUNDINAMARCA,232,SAN JUAN DE RIOSECO,5073,0.16,19.61,22.71,,1.1,0.02,52.26,1.97,rodolfo,28.34,68.96,0,-40.62,5451,25662,San Juan de Río Seco,63.47,53.14,6.91,63.79,51.38,11.27,17.36,4.56,35.6,8019.0,25.0
15,CUNDINAMARCA,235,SASAIMA,5614,0.27,19.1,17.35,0.02,0.86,,57.32,2.87,rodolfo,24.69,72.66,0,-47.97,5727,25718,Sasaima,78.05,13.63,6.91,68.74,58.81,8.09,9.18,6.44,22.9,11360.0,25.0
15,CUNDINAMARCA,238,SESQUILE,6576,0.17,8.0,29.97,0.14,1.32,0.05,52.95,3.33,rodolfo,41.53,53.54,0,-12.01,6612,25736,Sesquilé,88.19,58.95,6.91,81.52,51.94,7.37,7.1,2.48,17.7,14824.0,25.0
15,CUNDINAMARCA,239,SIBATE,17493,0.23,12.08,41.82,0.09,0.82,0.04,37.25,3.53,petro,53.37,42.11,1,11.26,17986,25740,Sibaté,98.84,83.04,6.91,78.71,30.14,12.72,7.79,5.31,13.5,40856.0,25.0
15,CUNDINAMARCA,241,SILVANIA,11644,0.15,17.85,25.4,0.06,0.75,0.03,50.56,3.01,rodolfo,32.75,64.22,0,-31.47,12029,25743,Silvania,71.89,37.45,6.91,74.18,55.07,23.82,8.9,5.84,23.5,21536.0,25.0
15,CUNDINAMARCA,244,SIMIJACA,6368,0.2,9.3,22.03,0.02,0.66,0.05,63.41,1.95,rodolfo,29.11,67.5,0,-38.39,6606,25745,Simijaca,94.7,62.59,6.91,70.53,25.73,20.52,6.27,4.33,22.4,17535.0,25.0
15,CUNDINAMARCA,247,SOACHA,202942,0.23,10.98,54.22,0.1,1.81,0.1,25.02,3.73,petro,66.66,29.0,1,37.66,209561,25754,Soacha,93.78,92.4,6.91,77.11,0.45,17.57,13.2,5.24,14.1,1312126.0,25.0
15,CUNDINAMARCA,250,SOPO,14996,0.17,12.66,41.9,0.08,0.84,0.02,36.27,4.37,petro,53.09,42.56,1,10.53,15140,25758,Sopó,97.86,85.21,6.91,86.5,30.18,3.45,2.94,2.78,8.0,40642.0,25.0
15,CUNDINAMARCA,256,SUBACHOQUE,9126,0.19,13.96,18.5,0.03,0.59,0.02,60.3,3.39,rodolfo,26.65,68.81,0,-42.16,9140,25769,Subachoque,94.91,62.44,6.91,76.51,34.35,11.14,4.06,3.3,12.6,22333.0,25.0
15,CUNDINAMARCA,259,SUESCA,8188,0.18,5.46,32.24,0.12,0.4,0.05,53.92,3.13,rodolfo,45.53,48.91,0,-3.38,8184,25772,Suesca,96.41,60.19,6.91,71.16,37.68,9.95,5.37,4.65,14.0,23785.0,25.0
15,CUNDINAMARCA,262,SUPATA,2856,0.21,15.27,13.34,0.11,0.21,0.11,66.07,2.56,rodolfo,19.07,78.5,0,-59.43,2953,25777,Supatá,75.72,35.56,6.91,67.81,51.45,17.35,14.18,3.25,28.2,5617.0,25.0
15,CUNDINAMARCA,265,SUSA,3274,0.37,6.75,19.43,0.03,0.34,0.03,68.6,2.44,rodolfo,25.22,72.06,0,-46.84,3593,25779,Susa,62.1,31.79,6.91,65.17,47.76,13.61,14.99,8.65,27.1,6149.0,25.0
15,CUNDINAMARCA,268,SUTATAUSA,2823,0.18,5.35,21.25,0.14,0.46,,66.49,1.98,rodolfo,28.48,67.38,0,-38.9,2900,25781,Sutatausa,92.0,42.9,6.91,65.87,49.62,14.48,8.37,6.16,21.3,8641.0,25.0
15,CUNDINAMARCA,271,TABIO,12781,0.3,12.46,26.77,0.07,0.49,0.03,52.28,4.37,rodolfo,37.56,57.92,0,-20.36,12727,25785,Tabio,96.19,65.43,6.91,74.89,53.02,3.85,4.54,2.44,9.6,22797.0,25.0
